csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,average_head_count,average_hourly_wage,average_shift_lead,total_net_commissionable_revenue_2023,avg_days_between_shifts,total_head_count
"Salt Lake City-Provo-Orem, UT",1016,"Aileron, Inc",30,30,1.0000,Manufacturing,1.0333,15.633333333333333,13.4634,1367.81,10.7143,31
All Other Markets Combined,1017,Autosort Inc.,,,,,,,,,,
All Other Markets Combined,1018,"Horn Plastics, Inc.",,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1019,M4 Cleanup,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1020,Cleanergy LLC,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1024,"Bob’s Distributing, Inc",,,,,,,,,,
All Other Markets Combined,1026,Specialty Plastics & Fabrication,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1027,"IsoTruss, Inc",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1028,Bohme,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1029,Mosobam LLC,,,,,,,,,,
All Other Markets Combined,1031,Intermountain Blending & Filling,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1032,Rocky Mountain Oils,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1033,Lifetime Products,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1034,OTW Shipping,499,538,0.9275,Warehouse,1.7508,15.17109634551495,1.3172,18358.48,0.9589,527
"Salt Lake City-Provo-Orem, UT",1035,Wright Flooring,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1042,Marko Foam Products,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1044,Premier Diagnostics,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1052,Nothing Bundt Cakes-Taylorsville,17,18,0.9444,Food Services,1.0588,17,9.2174,678.51,14.9375,18
"Salt Lake City-Provo-Orem, UT",1053,Built Bar,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1061,Dockside Marine Systems Inc,,,,,,,,,,
All Other Markets Combined,1064,Axia Alloys,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1075,Presto print,100,106,0.9434,Office Admin,2.8649,16,9.5128,4988.57,5.0833,106
"Salt Lake City-Provo-Orem, UT",1076,Bacon,,,,,,,,,,
All Other Markets Combined,1077,JBRP LIFESTYLES-AZ,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1078,IP Advertising & Promotions,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1086,Office Furniture Source,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1089,Kairos Autonomi,13,14,0.9286,Manufacturing,1.2727,19.181818181818183,7.5000,578.7,6.2000,14
"Salt Lake City-Provo-Orem, UT",1095,In The Leafy Treetops,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1102,MPCO,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1107,Gusto Brazil,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1108,FireFly Automatix,,,,,,,,,,
All Other Markets Combined,1112,Midwest Floor Coverings Inc,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1113,Source Logistics LLC,155,169,0.9172,Warehouse,7.0417,17,1.5200,6370.65,1.3913,169
All Other Markets Combined,1115,Lippert Components Plant 057,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1119,American Construction & Remodeling,,,,,,,,,,
All Other Markets Combined,1120,Lippert Interiors Axle plant 084,,,,,,,,,,
All Other Markets Combined,1121,Capitol Distributing,,,,,,,,,,
All Other Markets Combined,1131,Teletech Drill,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1138,Centurion Direct,,,,,,,,,,
All Other Markets Combined,1141,GSP Companies - Madison,924,1108,0.8339,Manufacturing,3.2571,16.030158730158732,7.4725,33631.26,0.7020,1026
"Salt Lake City-Provo-Orem, UT",1141,GSP Companies - Madison,924,1108,0.8339,Manufacturing,3.2571,16.030158730158732,7.4725,33631.26,0.7020,1026
"Dallas-Fort Worth, TX-OK",1143,Datascan Repair Tech,,,,,,,,,,
All Other Markets Combined,1144,Verde Fulfillment USA,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1153,AlphaGraphics Sandy,3,4,0.7500,Manufacturing,4.0000,15,1.0000,101.25,,4
"Salt Lake City-Provo-Orem, UT",1154,Downeast Home Warehouse,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1157,Arctic Spas Utah,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1159,Southeast Market,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1162,Social Paragon,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1168,"DAW Real Estate Solutions, LLC",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1169,QCD - Salt Lake,15,15,1.0000,Warehouse,2.0000,18,3.4000,626.94,21.2500,10
"Salt Lake City-Provo-Orem, UT",1170,Updike Distribution 406,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1173,LAY II CUSTOM FLOORING,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1174,A Recoat Only,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1185,The Odd 1s Out,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1200,Handcrafted Solutions,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1203,Apple Spice Junction - Orem,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1207,MAW Fulfillment,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1214,Sparkle In Pink,,,,,,,,,,
All Other Markets Combined,1220,Precision Fulfillment & Kitting,28,28,1.0000,Manufacturing,1.4091,14.545454545454545,17.9600,335.84,1.1579,31
"Salt Lake City-Provo-Orem, UT",1222,HIVE,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1254,Prosecutive Landscaping,37,39,0.9487,Construction,2.5333,17,1.6842,2005.13,4.9286,38
"Salt Lake City-Provo-Orem, UT",1261,Avenue Shops,533,570,0.9351,Warehouse,4.6923,14,4.8779,17934.71,1.8790,610
"Salt Lake City-Provo-Orem, UT",1268,Spectra Symbol,3,3,1.0000,Manufacturing,3.0000,17,2.0000,122.25,,3
"Salt Lake City-Provo-Orem, UT",1278,Royal India - Bountiful,,,,,,,,,,
All Other Markets Combined,1279,Need a lead ,,,,,,,,,,
All Other Markets Combined,1281,Airtrack Electronics Corp,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1282,Cookietree Bakeries,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1288,Saw Jockey Concrete Cutting,,,,Construction,,,1.0000,,,
"Salt Lake City-Provo-Orem, UT",1297,Malnove of Utah,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1299,Mattress Dealzz,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1302,"Forever Floral, Inc",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1306,Butterfield Gardens,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1315,Trekka Logistics,,,,,,,,,,
All Other Markets Combined,1316,Verde Fulfillment USA-warehouse,576,706,0.8159,Warehouse,2.2134,16.388535031847134,3.7100,20998.62,0.7516,695
"Salt Lake City-Provo-Orem, UT",1316,Verde Fulfillment USA-warehouse,576,706,0.8159,Warehouse,2.2134,16.388535031847134,3.7100,20998.62,0.7516,695
"Las Vegas-Henderson, NV",1323,Happy Holiday Lighting Company - Las Vegas,,,,Construction,1.0000,17,2.0000,0,,1
"Salt Lake City-Provo-Orem, UT",1328,Utah Disaster Kleenup,468,500,0.9360,Construction,1.5150,15.023952095808383,3.7680,17211.97,0.9174,506
"Salt Lake City-Provo-Orem, UT",1336,Happijac-LCI,84,90,0.9333,Manufacturing,2.5385,17,6.0400,4278.72,8.2647,99
All Other Markets Combined,1341,H and M Meats and Catering,,,,,,,,,,
All Other Markets Combined,1346,Merchants Moving and storage,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1350,Utah DIY Wedding LLC,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1351,Silver Lining Cleaning Services,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1356,RE/MAX Equity,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1357,NuvoH2O,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1361,Restaurant Depot Salt Lake City,746,1025,0.7278,Warehouse,2.0293,13.75,4.9867,25193.05,0.3426,1039
"Salt Lake City-Provo-Orem, UT",1362,Royal India - Sandy,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1365,Loftus International,499,524,0.9523,Warehouse,1.2245,13.834467120181406,4.6791,18087.32,0.6840,540
"Salt Lake City-Provo-Orem, UT",1368,Phoenix Charter Academy,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1371,Niagara Video,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1374,MF9,10,10,1.0000,Warehouse,2.5000,13.5,1.2000,267.29,28.3333,10
All Other Markets Combined,1376,Upside Contracting LLC,,,,,,,,,,
All Other Markets Combined,1377,Lippert Components Furniture and Mattress Plant #50,,,,,,,,,,
All Other Markets Combined,1379,Disaster Kleenup,5,6,0.8333,Construction,1.6000,17,5.4167,241.7,9.3333,8
All Other Markets Combined,1380,Broadway Bagels,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1382,Indy’s Keto Kitchen,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1386,safeXai,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1388,Carlisle Cabinets,,,,,,,,,,
All Other Markets Combined,1396,TL Professional Services,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1397,Seating Innovations,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1404,Rheem Sales Co West Valley City,,,,,,,,,,
All Other Markets Combined,1405,1st Choice Cabinetry,,,,,,,,,,
All Other Markets Combined,1407,Noble Knight Games,160,187,0.8556,Retail,1.6000,14,11.9044,4005.75,1.9130,192
All Other Markets Combined,1409,Hy-Vee Fitchburg,12,12,1.0000,Retail,1.0000,15.642857142857142,1.2353,475.86,15.0000,14
"Salt Lake City-Provo-Orem, UT",1412,Restore/ Habitat for Humanity Davis/ Weber,,,,,,,,,,
All Other Markets Combined,1418,"FOCUS FRANCHISING, INC JANI-KING",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1420,Guaranteed Waterproofing & Construction,,,,,,,,,,
All Other Markets Combined,1421,ServPro of Madison,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1423,Updike 405- Pallets,,,,,,,,,,
All Other Markets Combined,1426,Ridley's 8440 - Star,,,,,,,,,,
All Other Markets Combined,1433,"Fresca Mexican Foods, LLC",,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1438,"1-800-GOT-JUNK? (Southlake , TX)",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1440,Altus Fine Art,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1443,XPO Logistics,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1444,Texas Carpet Recycling,,,,,,,,,,
All Other Markets Combined,1445,A&J Property Restoratiion,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1447,Utah Junk Movers,,,,,,,,,,
All Other Markets Combined,1449,Locsanity,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1453,Discount Cleaners,,,,,,,,,,
All Other Markets Combined,1458,Slogaway LLC,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1460,Renue Systems of Utah,182,197,0.9239,Janitorial,2.7662,18.92207792207792,10.0581,8831.8,4.3824,213
"Salt Lake City-Provo-Orem, UT",1463,A Spotless Carpet Cleaning,,,,,,,,,,
All Other Markets Combined,1465,Lippert Components Plant #72,,,,,,,,,,
All Other Markets Combined,1466,Boulder Brew Pub,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1467,Bartile,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1468,Hatch Ecommerce Fulfillment,118,140,0.8429,Warehouse,2.3333,15,1.5667,4253.38,3.7115,126
"Dallas-Fort Worth, TX-OK",1469,Cable Technologies Inc.,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1473,Black Food Collective,,,,,,,,,,
All Other Markets Combined,1475,Vahala Foam Inc.,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1478,Excel Rental LLC,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1479,Junk Brothers & Demolition,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1480,Mountain View Mushrooms,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1481,Downeast,18,22,0.8182,Retail,1.6429,15.214285714285714,1.6500,607.82,2.7273,23
"Salt Lake City-Provo-Orem, UT",1483,Village Lighting Company,171,186,0.9194,Warehouse,2.4400,19.606666666666666,5.5000,4014.66,4.0972,183
All Other Markets Combined,1484,WP Beverages,122,149,0.8188,Warehouse,2.9800,18,5.8000,6707.22,1.3673,149
All Other Markets Combined,1485,Fortune Fish & Gourmet,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1486,Kodiak Leather Co.,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1487,Huish Outdoors,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1491,Mountainside Contracting,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1494,Lippert Plant 241,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1495,Gold’n Rule Construction,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1497,Rocky Mountain Rental Co.,4,4,1.0000,Events,1.0000,18,2.3333,191.65,6.0000,4
"Salt Lake City-Provo-Orem, UT",1498,Atlas Carpet and Tile Cleaning,,,,Janitorial,1.0000,20,1.0000,,,1
All Other Markets Combined,1499,Fleet Sheets,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1501,Carter Distribution,,,,,,,,,,
All Other Markets Combined,1502,Jasmine Cleaning Services,,,,,,,,,,
All Other Markets Combined,1504,Prestige Waste Management,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1505,Pronto Delivery,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1506,Cherry Lane Management,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1507,RaRe,,,,,,,,,,
All Other Markets Combined,1508,Temperature Systems Inc,,,,,,,,,,
All Other Markets Combined,1509,K.C. Leasing,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1510,HistoricWoods by LunarCanyon,,,,,,,,,,
All Other Markets Combined,1513,LaGrasso Brothers Produce,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1514,Utah Food Bank,69,76,0.9079,Warehouse,1.1642,17.16417910447761,12.9195,3269.93,4.9032,78
All Other Markets Combined,1515,Bacon Inc.,,,,,,,,,,
All Other Markets Combined,1516,Bacon Chicago,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1520,Just The Movers,,,,,,,,,,
All Other Markets Combined,1524,Motor City Supplies,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1525,MidiCi Orem @ University Place,,,,,,,,,,
All Other Markets Combined,1526,NexGen Power Systems,,,,,,,,,,
All Other Markets Combined,1530,With Care Cleaning Services,,,,,,,,,,
All Other Markets Combined,1532,AAAPartiesRUs,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1533,NTI Enterprise,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1536,RB Construction & Concrete Inc,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1537,Sawyer Labs,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1538,MTI (Medical Technology Industries),,,,,,,,,,
All Other Markets Combined,1539,1-800-GOT-JUNK? Houston,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1545,Tom Stuart Construction,,,,Construction,,,3.6667,,,
"Salt Lake City-Provo-Orem, UT",1546,Baystate Wine & Spirits,,,,,,,,,,
All Other Markets Combined,1552,Name Brand Promotions,211,236,0.8941,Warehouse,2.3131,17.90909090909091,5.5888,10169.48,2.9485,229
All Other Markets Combined,1558,Canton St. Social,,,,,,,,,,
All Other Markets Combined,1559,Comfort Inn & Suites,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1560,Spiralverse,,,,,,,,,,
All Other Markets Combined,1562,Zen Cleaning Company LLC,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1564,Magleby's Catering,,,,,,,,,,
All Other Markets Combined,1565,"Direct Construction Services, LLc.",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1566,Four Square Landscaping,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1567,Launch Fulfillment,,,,,,,,,,
All Other Markets Combined,1568,Hy-Vee E.,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1569,Neptune lighting & events,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1573,Brightly Window Cleaning,,,,,,,,,,
All Other Markets Combined,1574,Dixon Container Co. - Folding Cartons,,,,,,,,,,
All Other Markets Combined,1575,Treasure Valley Coffee,4,6,0.6667,Food Services,3.0000,17,1.5000,208.84,1.0000,6
All Other Markets Combined,1576,"Doumak, Inc.",,,,,,,,,,
All Other Markets Combined,1579,Alsco Boise,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1585,Marvellous Catering,,,,,,,,,,
All Other Markets Combined,1586,Glamour Affairs,,,,,,,,,,
"Las Vegas-Henderson, NV",1589,Down & DIRTY Housekeeping,,,,,,,,,,
All Other Markets Combined,1590,"Quintex Molding, LLC",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1593,Walking Comfort,,,,,,,,,,
"Las Vegas-Henderson, NV",1594,Soirees Event Planners and Caterers,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1597,Peak Landscapes,,,,,,,,,,
All Other Markets Combined,1601,Chicho’s Pizza Shore Drive,,,,,,,,,,
All Other Markets Combined,1606,Metro Shearing,,,,,,,,,,
All Other Markets Combined,1610,Eimskip,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1613,Euro Tech Windows and Doors,,,,,,,,,,
All Other Markets Combined,1614,Spring Home Services,,,,,,,,,,
All Other Markets Combined,1617,US Toy Company,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1618,HDP Cleaning Services,,,,,,,,,,
All Other Markets Combined,1619,Pop Deux Balloons,,,,,,,,,,
All Other Markets Combined,1627,D.L. Anderson Co. - Marine Contractors,,,,,,,,,,
"Las Vegas-Henderson, NV",1630,Superior Event Services,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1633,Ensign Floral,220,236,0.9322,Warehouse,2.6705,17.147727272727273,2.0000,8825.94,3.0698,235
All Other Markets Combined,1634,Premier Restorations LLC,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1635,Griffco Partners/ Visible Marketing,331,365,0.9068,Manufacturing,2.2654,15,0.6057,13835.6,1.6375,367
"Salt Lake City-Provo-Orem, UT",1636,RC Electric Parts LLC,,,,,,,,,,
All Other Markets Combined,1638,J&B Medical,211,211,1.0000,Warehouse,1.0000,18,28.7373,11815.98,1.4810,227
All Other Markets Combined,1640,Canteen at the Virginia Aquarium,93,97,0.9588,Food Services,2.1395,15.767441860465116,9.3256,3273.96,1.6905,92
"Salt Lake City-Provo-Orem, UT",1641,Copa Bar Service,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1642,Bright Homes,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1643,3n3 Ventures,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1645,Quality Craft,,,,,,,,,,
All Other Markets Combined,1646,"Bon-Aire Industries, Inc.",,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1653,Sitka Vending,,,,,,,,,,
All Other Markets Combined,1654,Hunt Club Boarding Kennel and Cattery,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1655,12 St. Catering,,,,,,,,,,
All Other Markets Combined,1657,Sisters cleaning,30,45,0.6667,Janitorial,1.9630,15,7.4000,1095.51,2.7727,53
"Salt Lake City-Provo-Orem, UT",1658,DuVin Pintor Wine and Art Gallery,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1661,Jsf painting,,,,,,,,,,
All Other Markets Combined,1663,Sunday’s Best Detroit - The Brunch Spot,,,,,,,,,,
All Other Markets Combined,1664,Rozalado Cleaning,,,,,,,,,,
All Other Markets Combined,1670,Forbes Candies,665,715,0.9301,Manufacturing,1.5529,14.423326133909287,1.3875,25496.23,0.3968,719
All Other Markets Combined,1672,Jones Printing Service,29,62,0.4677,Manufacturing,3.8824,12,3.6667,930.43,2.2000,66
"Salt Lake City-Provo-Orem, UT",1673,Wingfoot Services,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1675,Premier Security,521,649,0.8028,Events,8.6081,13.25,0.5783,23809.15,3.4203,637
All Other Markets Combined,1676,Distinctive Event Rentals,,,,,,,,,,
All Other Markets Combined,1677,Eventageous Idaho,,,,,,,,,,
All Other Markets Combined,1678,Atrend USA,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1680,Stonebriar Moving Services,,,,,,,,,,
"Las Vegas-Henderson, NV",1681,Masterpiece Cuisine,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1684,Platinum Event Services,,,,,,,,,,
All Other Markets Combined,1685,Belmont Sausage Company,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1686,Winco Fireworks Utah,18,22,0.8182,Warehouse,3.1667,15.166666666666666,11.2857,556.15,26.4000,19
All Other Markets Combined,1687,Architectural Salvage Warehouse of Detroit,,,,,,,,,,
"Las Vegas-Henderson, NV",1688,Sunset Transportation,,,,,,,,,,
All Other Markets Combined,1692,Taste Catering and Events,,,,,,,,,,
All Other Markets Combined,1693,Positive Packaging & Graphics,,,,,,,,,,
All Other Markets Combined,1695,1800-GOTJUNK? Boise,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1697,Tatering,22,22,1.0000,Food Services,1.3333,16.333333333333332,4.9412,1125.68,2.4286,20
"Salt Lake City-Provo-Orem, UT",1698,Royal Wholesale Electric,,,,,,,,,,
All Other Markets Combined,1700,Cold Heading - Fremont IN,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1710,UTAH MOTORSPORTS CAMPUS,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1713,Farr Better Ice Cream,,,,,,,,,,
All Other Markets Combined,1714,Almeida,,,,,,,,,,
All Other Markets Combined,1719,Detroit Sausage Co Inc,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1720,ABC Supply Co. - Waxahachie,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1721,Steals.com,,,,Retail,,,0.0000,,,
"Dallas-Fort Worth, TX-OK",1722,Event Staffing Team,,,,,,,,,,
All Other Markets Combined,1725,Atlantic Tire Distributors,,,,,,,,,,
"Las Vegas-Henderson, NV",1731,Standard Restaurant Supply LV,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1733,Eccentricity,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1739,Big D Party Rentals,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1743,"DoorDash Roy, UT",163,165,0.9879,Warehouse,1.0476,19.224489795918366,0.2424,7646,0.8973,154
"Salt Lake City-Provo-Orem, UT",1751,Flood Impact Xperts of Utah,33,34,0.9706,Construction,1.9412,17.176470588235293,1.3889,1597.85,17.6000,33
"Salt Lake City-Provo-Orem, UT",1754,Stillwater Cafe & Mercantile,,,,,,,,,,
All Other Markets Combined,1755,Chicho’s Greenbrier,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1756,777 Coatings Corporation,6,6,1.0000,Construction,2.0000,18,7.2500,250.06,1.0000,4
"Salt Lake City-Provo-Orem, UT",1757,Easy Haul Junk Removal,,,,,,,,,,
All Other Markets Combined,1758,Basic Crating & Packaging,,,,,,,,,,
All Other Markets Combined,1759,Hy-Vee Madison 2 Whitney Way,,,,,,,,,,
All Other Markets Combined,1761,Cabarton Shuttle,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1764,THE! Staffing Co,,,,,,,,,,
All Other Markets Combined,1765,Surfaces by Pacific,,,,,,,,,,
All Other Markets Combined,1767,Encore Homes,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1773,IPAK SOLUTIONS,,,,,,,,,,
All Other Markets Combined,1775,Wayne Dalton Garage Doors,226,226,1.0000,Warehouse,1.0000,19.56637168141593,71.1863,13132.93,1.3778,226
All Other Markets Combined,1778,Great win,,,,,,,,,,
All Other Markets Combined,1784,Grime Elminators Plus,,,,,,,,,,
All Other Markets Combined,1787,Thomas Lumping Services,106,161,0.6584,Warehouse,3.2449,16.653061224489797,1.6866,4914.14,5.5000,159
"Salt Lake City-Provo-Orem, UT",1787,Thomas Lumping Services,106,161,0.6584,Warehouse,3.2449,16.653061224489797,1.6866,4914.14,5.5000,159
"Salt Lake City-Provo-Orem, UT",1792,RallySport Direct SLC,,,,,,,,,,
All Other Markets Combined,1793,True World Foods,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1795,Apple Spice Junction - Murray,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1797,Junk King Salt Lake City,7,10,0.7000,Construction,2.0000,16.2,0.0000,321.48,20.7500,10
All Other Markets Combined,1798,J.C. Movers & Lumper Service Inc. - Chicago,,,,,,,,,,
All Other Markets Combined,1801,Chicho's Pizza 11th Street,41,41,1.0000,Hospitality,1.0000,15.893617021276595,5.0156,1806.96,3.8000,47
"Salt Lake City-Provo-Orem, UT",1803,Amboseli Foods,,,,,,,,,,
All Other Markets Combined,1805,ASPRA World Inc.,,,,,,,,,,
All Other Markets Combined,1806,Aspen + Company,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1807,Apple Spice - Addison,,,,Food Services,,,5.5000,,,
All Other Markets Combined,1808,BB Landscaping,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",1809,"Social Llama Events, LLC",73,77,0.9481,Events,3.1500,17.85,4.9130,3841.66,9.3684,63
"Salt Lake City-Provo-Orem, UT",1810,Factory6,,,,,,,,,,
"Las Vegas-Henderson, NV",1812,Veteran's Home Boulder City,,,,,,,,,,
All Other Markets Combined,1813,"Gorman & Company, LLC",,,,,,,,,,
All Other Markets Combined,1814,Traditions Catering & Events,25,25,1.0000,Food Services,1.0000,14.538461538461538,3.5283,785.61,7.1364,26
"Salt Lake City-Provo-Orem, UT",1815,Rebel Construction Company,,,,,,,,,,
All Other Markets Combined,1818,Chicho’s Backstage,24,29,0.8276,Food Services,1.6875,13.25,0.5000,728.5,2.7143,27
All Other Markets Combined,1819,Chicho's Pizza Little Neck,,,,,,,,,,
All Other Markets Combined,1821,"Midway Dental Supply, LLC",,,,,,,,,,
All Other Markets Combined,1822,Creative Catering of Virginia,,,,,,,,,,
"Las Vegas-Henderson, NV",1829,JH Transportation,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",1830,"Freshly Picked, LLC",,,,,,,,,,
All Other Markets Combined,1837,DFR Luxx Events and Rentals,,,,,,,,,,
"Las Vegas-Henderson, NV",1840,Border Concepts,,,,,,,,,,
